first row nr, abbadingo trace, state sequence, score sequence, alignment, num misaligned, nw-alignment, norm-nw-score, nw-mismatches, sum scores, mean scores, min score,Column1
1005," ""1 25 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 3 3 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-2.82418,-2.82418,-2.82418,-2.82418,-2.82418,-2.82418,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715,1715,1715,1715/-,345/+,345,809/+,1715/+,1715]",0.98,5, -32.2084, -1.1929, -7.46006,
1006," ""1 13 5 5 5 22 11 9 11 9 11 9 26 26 26"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820]",1,0, -4.041, -0.288643, -2.15895,
1007," ""1 24 22 5 5 5 9 9 26 26 26 11 11 11 9 4 4 3 2 2 23 23 23 21 21 21"""," [2,7,14,24,29,50,88,147,234,348,234,348,485,485,485,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-inf,-0.0133957,-2.83421,-0.00831785,-1.91308,-0.418024,-1.13657,-0.418024,-0.397616,-3.28438,-3.28438,-0.0381838,-2.93172,-2.93172,-2.82418,-4.03471,-4.03471,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",3," [2,7,14,24,75/+,147/+,234,348,820/+,820,820,820,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715]",0.989583,3, -inf, -inf, -inf,
1008," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.284, -0.2642, -1.39273,
1009," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1010," ""1 22 22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-2.93172,-2.82418,-2.93172,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.977273,4, -23.951, -0.997957, -7.46006,
1011," ""1 13 5 5 5 22 11 9 11 9 11 9 26 26 26"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820]",1,0, -4.041, -0.288643, -2.15895,
1012," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1013," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1014," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1015," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,345/+,345,809/+,1715/+,1715]",0.973684,4, -13.8147, -0.657845, -7.46006,
1016," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1017," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.82493, -0.291247, -1.39273,
1018," ""1 13 5 5 5 22 11 9 11 9 26 26 11 9 26"""," [1,4,10,18,29,50,88,147,234,348,485,645,820,820]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-1.91308,-0.418024,-0.397616,-0.0381838,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,234,348,485,645,820]",1,0, -6.57872, -0.469909, -2.15895,
1019," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,345/+,345,809/+,1715/+,1715]",0.973684,4, -13.8147, -0.657845, -7.46006,
1020," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.82493, -0.291247, -1.39273,
1021," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1022," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,987/-,345/+,345,809/+,1715/+,1715]",0.973684,4, -13.8147, -0.657845, -7.46006,
1023," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1024," ""1 13 5 22 5 5 11 9 11 9 11 9 26 26 26"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820]",1,0, -4.53793, -0.324138, -2.15895,
1025," ""1 28 22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 4 3 3 4 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-2.82418,-2.93172,-2.82418,-2.93172,-2.82418,-2.82418,-2.93172,-2.82418,-2.82418,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715,1715,1715,1715,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.982143,4, -41.0036, -1.36679, -7.46006,
1026," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-1.21288,0,-0.313092,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -6.78866, -0.339433, -1.39273,
1027," ""1 13 5 22 5 5 11 9 11 9 26 26 26 11 9""", [], [], [],0," [1,5,12,18,29,50,88,147,234,348,820/+,820,645]",0,1, 0, 0, 0,
1028," ""1 31 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,645,645,645,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-2.82418,-2.82418,-2.93172,-2.82418,-2.82418,-2.93172,-2.82418,-2.82418,-2.93172,-2.82418,-2.82418,-2.93172,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.983871,4, -49.5836, -1.50253, -7.46006,
1029," ""1 19 5 5 22 5 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,234,147,232,345,482,645,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-1.91308,-0.418024,-0.178821,-0.00373959,-0.01846,-0.0281614,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1," [1,4,12,18,29,50,88,147,234,485/+,645,820,645,1002,1314,1715,1715,1715,1715]",0.995614,1, -9.33694, -0.444616, -2.57548,
1030," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1031," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1032," ""1 19 5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,50,88,147,232,345,482,645,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-2.19302,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,234/+,88/+,147,232,345,482,645,1002,1314,1715,1715,1715,1715]",0.986842,2, -8.65792, -0.432896, -2.57548,
1033," ""1 22 5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-4.01774,-2.82418,-2.93172,-2.82418,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1," [1,5,12,18,29,50,88,147,232,345,482,645,820,482/+,482,482,1002,1314,1715,1715,1715,1715]",0.996212,1, -19.8273, -0.82614, -4.01774,
1034," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.82493, -0.291247, -1.39273,
1035," ""1 13 5 5 5 22 11 9 11 9 11 9 26 26 26"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820]",1,0, -4.041, -0.288643, -2.15895,
1036," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820]",1,0, -4.58193, -0.327281, -2.15895,
1037," ""1 22 5 5 5 22 11 9 11 9 26 26 11 9 26 4 3 4 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,234,348,485,645,820,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-1.91308,-0.418024,-0.397616,-0.0381838,-0.267709,-4.01774,-2.93172,-2.82418,-2.93172,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1," [1,4,10,18,29,50,88,147,234,348,485,645,820,482/+,482,482,1002,1314,1715,1715,1715,1715]",0.996212,1, -21.9757, -0.915653, -4.01774,
1038," ""1 19 5 5 22 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,50,88,147,232,345,482,645,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-2.19302,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,234/+,88/+,147,232,345,482,645,1002,1314,1715,1715,1715,1715]",0.986842,2, -9.19885, -0.459942, -2.57548,
1039," ""1 13 5 5 5 22 11 9 11 9 26 26 11 9 26"""," [1,4,10,18,29,50,88,147,234,348,485,645,820,820]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-1.91308,-0.418024,-0.397616,-0.0381838,-0.267709,-2.15895]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,234,348,485,645,820]",1,0, -6.57872, -0.469909, -2.15895,
1040," ""1 23 22 5 5 5 26 26 26 11 9 11 11 9 9 4 4 3 2 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,18,29,50,485,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-4.01488,-0.0858814,-0.0133957,-2.83421,-0.0381838,-2.93172,-2.93172,-2.82418,-4.03471,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",2," [2,7,14,24,44,81,139,222,335,472,809/+,987,987,1715/+,1715,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.978261,5, -26.9008, -1.03465, -4.03471,
1041," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.45995,0,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.284, -0.2642, -1.39273,
1042," ""1 32 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 2 4 3 3 3 4 3 3 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,645,645,645,645,645,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-2.82418,-2.82418,-2.93172,-4.03471,-2.93172,-2.82418,-2.82418,-2.82418,-2.93172,-2.82418,-2.82418,-2.82418,-2.93172,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.984375,4, -53.6183, -1.57701, -7.46006,
1043," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-1.28054,0,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.78094, -0.289047, -1.39273,
1044," ""1 23 22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,645,645,645,645,645,1002,1314,1715,1715,1715,1715,1715]"," [-1.35154,-0.000795229,0,-0.00318218,-0.382262,-0.161455,-0.322257,-0.0164551,-0.0285091,-0.074963,-0.0182099,-0.583919,-0.00917438,-7.46006,-4.03471,-2.93172,-2.82418,-2.93172,-2.57548,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1," [2,7,14,24,44,81,139,222,335,472,635,809,987,1715/+,1715,1715,1715,1715/-,635/+,635,809,1715/+,1715]",0.978261,4, -27.9857, -1.11943, -7.46006,
1045," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.302039,-0.326728,-0.997813,-0.00306906,-0.0858814,-0.0133957,-0.188839,-0.00831785,-0.178821,-0.00373959,-0.01846,-0.0281614,-0.267709,-1.12687,0,0,-0.294118,-0.294118,-0.294118,-1.39273]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715]",1,0, -5.82493, -0.291247, -1.39273,
